RMSE (train),RMSE (test),p,best_params
0.011330403748183388,0.6870970920175842,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 6), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.5)])"
0.08819644519140567,0.7019041148997945,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 10.0), ('n_estimators', 1000), ('subsample', 0.5)])"
0.0647788482040464,0.7505774811496759,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.027314766747171083), ('learning_rate', 0.03318241753657847), ('max_depth', 7), ('min_child_weight', 10.0), ('n_estimators', 398), ('subsample', 0.9424824764311512)])"
0.011120292180793445,0.7847612873769008,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 6), ('min_child_weight', 6.72587970714719), ('n_estimators', 1000), ('subsample', 0.7388722071558014)])"
0.01790492747290013,0.733844787835495,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.05133621704069633), ('max_depth', 6), ('min_child_weight', 10.0), ('n_estimators', 797), ('subsample', 1.0)])"
0.09602658117577897,0.7790532305311167,512,"OrderedDict([('colsample_bytree', 0.7089071301240507), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 5), ('min_child_weight', 7.400343751257469), ('n_estimators', 1000), ('subsample', 0.6337739463192253)])"
0.0984840344604845,0.7010812074838014,512,"OrderedDict([('colsample_bytree', 0.5786137252571232), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 5), ('min_child_weight', 5.711901531767232), ('n_estimators', 1000), ('subsample', 0.6782531328167608)])"
0.010521014485792199,0.683773301375651,512,"OrderedDict([('colsample_bytree', 0.5353533718388133), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 6), ('min_child_weight', 2.4213278614378955), ('n_estimators', 1000), ('subsample', 0.5727116260662762)])"
0.08076792539455149,0.7349509013516944,512,"OrderedDict([('colsample_bytree', 0.5553586490202012), ('gamma', 0.0014989776435866652), ('learning_rate', 0.03), ('max_depth', 6), ('min_child_weight', 10.0), ('n_estimators', 612), ('subsample', 0.5)])"
0.05848664971984314,0.6392491604913835,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 5), ('min_child_weight', 9.336490178497955), ('n_estimators', 806), ('subsample', 0.8251496748587026)])"
