RMSE (train),RMSE (test),p,best_params
0.5447098155125898,0.8207296695919659,165,"OrderedDict([('batch_size', 32), ('dropout_rate', 0.44767359169788673), ('hidden_layers', 3), ('nodes_per_layer', 416), ('optimizer__learning_rate', 0.0001), ('optimizer__weight_decay', 0.07357011517942401)])"
0.5263066189861344,0.7409569414123405,165,"OrderedDict([('batch_size', 32), ('dropout_rate', 0.4837061290965638), ('hidden_layers', 3), ('nodes_per_layer', 416), ('optimizer__learning_rate', 0.01), ('optimizer__weight_decay', 0.010024577602197705)])"
0.5196328026673138,0.7663297900964507,166,"OrderedDict([('batch_size', 64), ('dropout_rate', 0.5), ('hidden_layers', 3), ('nodes_per_layer', 416), ('optimizer__learning_rate', 0.0005716405714863359), ('optimizer__weight_decay', 0.00017326621950312785)])"
0.5243062086147663,0.8456543348685772,166,"OrderedDict([('batch_size', 64), ('dropout_rate', 0.4980873432968619), ('hidden_layers', 3), ('nodes_per_layer', 416), ('optimizer__learning_rate', 0.003021035741436369), ('optimizer__weight_decay', 0.03180713212544447)])"
0.51473745780416,0.7264039477089873,164,"OrderedDict([('batch_size', 64), ('dropout_rate', 0.2529430880241349), ('hidden_layers', 3), ('nodes_per_layer', 416), ('optimizer__learning_rate', 0.0014177862983927958), ('optimizer__weight_decay', 0.1)])"
0.5476188175493859,0.8317048363380353,169,"OrderedDict([('batch_size', 32), ('dropout_rate', 0.468780593163957), ('hidden_layers', 3), ('nodes_per_layer', 416), ('optimizer__learning_rate', 0.0001), ('optimizer__weight_decay', 1e-05)])"
0.6392370172942361,0.8113701421566699,167,"OrderedDict([('batch_size', 32), ('dropout_rate', 0.5), ('hidden_layers', 3), ('nodes_per_layer', 416), ('optimizer__learning_rate', 0.003749077803407113), ('optimizer__weight_decay', 0.0005827219502263176)])"
0.4921916731180021,0.7590044554620745,165,"OrderedDict([('batch_size', 32), ('dropout_rate', 0.4148723929717248), ('hidden_layers', 3), ('nodes_per_layer', 416), ('optimizer__learning_rate', 0.01), ('optimizer__weight_decay', 0.1)])"
0.5304315695462334,0.7128917719802942,168,"OrderedDict([('batch_size', 32), ('dropout_rate', 0.41453340100369906), ('hidden_layers', 3), ('nodes_per_layer', 416), ('optimizer__learning_rate', 0.004010608679838978), ('optimizer__weight_decay', 0.1)])"
0.5480516986769186,0.7793968317161609,168,"OrderedDict([('batch_size', 32), ('dropout_rate', 0.49652204073981315), ('hidden_layers', 3), ('nodes_per_layer', 416), ('optimizer__learning_rate', 0.0031712243606358574), ('optimizer__weight_decay', 0.08777583736344241)])"
