RMSE (train),RMSE (test),p,best_params
0.5368976792984058,0.8127394863234728,165,"OrderedDict([('batch_size', 32), ('dropout_rate', 0.32262936569379286), ('hidden_layers', 5), ('nodes_per_layer', 208), ('optimizer__learning_rate', 0.000544284782418531), ('optimizer__weight_decay', 0.002087466192445889)])"
0.5342716298199833,0.7238855983623135,165,"OrderedDict([('batch_size', 32), ('dropout_rate', 0.4971186456731117), ('hidden_layers', 5), ('nodes_per_layer', 208), ('optimizer__learning_rate', 0.0008035353215405673), ('optimizer__weight_decay', 0.08418788629853012)])"
0.5326174927215268,0.78973770445398,166,"OrderedDict([('batch_size', 32), ('dropout_rate', 0.3399240801527106), ('hidden_layers', 5), ('nodes_per_layer', 208), ('optimizer__learning_rate', 0.0002699563179540071), ('optimizer__weight_decay', 1.6989315962153735e-05)])"
0.47476528286788405,0.8526919377899292,166,"OrderedDict([('batch_size', 32), ('dropout_rate', 0.2703446566684232), ('hidden_layers', 5), ('nodes_per_layer', 208), ('optimizer__learning_rate', 0.0007245108475759979), ('optimizer__weight_decay', 0.0991366869629178)])"
0.462650148797269,0.758681058591547,164,"OrderedDict([('batch_size', 32), ('dropout_rate', 0.2718557217831003), ('hidden_layers', 5), ('nodes_per_layer', 208), ('optimizer__learning_rate', 0.01), ('optimizer__weight_decay', 3.900794736724391e-05)])"
0.5561924286688981,0.8888316714403077,169,"OrderedDict([('batch_size', 32), ('dropout_rate', 0.4559620417346536), ('hidden_layers', 5), ('nodes_per_layer', 208), ('optimizer__learning_rate', 0.01), ('optimizer__weight_decay', 0.0031477303309252642)])"
0.6209308224873941,0.8413455286418821,167,"OrderedDict([('batch_size', 32), ('dropout_rate', 0.4233271423126668), ('hidden_layers', 5), ('nodes_per_layer', 208), ('optimizer__learning_rate', 0.01), ('optimizer__weight_decay', 0.013425665037023476)])"
0.5153398042780117,0.7731950354771683,165,"OrderedDict([('batch_size', 64), ('dropout_rate', 0.1895930506829022), ('hidden_layers', 5), ('nodes_per_layer', 208), ('optimizer__learning_rate', 0.00014490899953182595), ('optimizer__weight_decay', 0.021831521165838145)])"
0.5248893223023833,0.6960019830495676,168,"OrderedDict([('batch_size', 32), ('dropout_rate', 0.23690331154007926), ('hidden_layers', 5), ('nodes_per_layer', 208), ('optimizer__learning_rate', 0.009854623501365888), ('optimizer__weight_decay', 8.47727322618924e-05)])"
0.5482038187133934,0.8154236722140682,168,"OrderedDict([('batch_size', 32), ('dropout_rate', 0.4618796033268298), ('hidden_layers', 5), ('nodes_per_layer', 208), ('optimizer__learning_rate', 0.0012837642839602743), ('optimizer__weight_decay', 0.1)])"
