ID,y,yhat,fold,p,MW,y_mg,yhat_mg
106,-3.650021735919272,-4.133959808234577,0,163,213.664,1.6797096186341167,1.1957715463188117
140,-4.124262386887316,-4.667641581226113,0,163,184.242,1.1411262524861918,0.5977470581473943
151,-4.133641186611433,-4.3805850219599956,0,163,181.32299999999995,1.1248117092631253,0.8778678739145627
236,-5.309271483052563,-4.251848220938335,0,163,354.3370000000002,0.24014502083816786,1.297568282952396
275,-3.219937654744798,-3.5855610901413977,0,163,151.165,1.959513593652976,1.5938901582563765
285,-3.1407168780111947,-3.364076546688772,0,163,178.231,2.110266365786403,1.8869066971088262
293,-4.295327882686247,-4.053393411242909,0,163,220.356,1.0477969975802275,1.2897314690235657
295,-2.892112124427854,-3.0360361323527427,0,163,142.19799999999998,2.260781363702377,2.116857355777488
310,-3.576272433995847,-3.0357795066631335,0,163,130.23099999999997,1.5384419413764174,2.078934868709131
325,-3.2119672496648737,-3.2627413301853574,0,163,138.166,1.9284339349865347,1.877659854466051
4413,-3.891076031945222,-4.253712775434837,0,163,302.41400000000004,1.5895258606445535,1.226889117154938
362,-3.260956378905296,-3.272816747377351,0,163,258.3579999999999,2.151265535019981,2.1394051665479266
365,-4.347710669343602,-3.597976548168171,0,163,191.19,0.9337545038559262,1.6834886250313574
408,-3.064486400756555,-3.3148832650630147,0,163,164.27699999999996,2.1510903624819004,1.900693498175441
413,-2.9510051195570144,-2.9621582759983944,0,163,230.30399999999997,2.4112963614503844,2.4001432050090044
415,-4.274047630625058,-3.8127474786653224,0,163,361.38000000000005,1.2839164829291658,1.7452166348889018
431,-3.771660393553929,-4.074260919082977,0,163,55.07999999999999,0.9693335380309572,0.6667330125019094
436,-3.4412069122152538,-3.767933549523429,0,163,169.073,1.786867346551941,1.4601407092437655
439,-3.69904207511832,-3.923377368027387,0,163,174.204,1.5420160477575913,1.317680754848524
449,-4.847356191402296,-4.335292050989969,0,163,398.24,0.7527886878622219,1.2648528282745495
466,-4.4033105734432425,-4.596595135931252,0,163,206.332,0.911256014421768,0.7179714519337587
517,-2.8973846665597365,-3.469780634306284,0,163,129.075,2.213457467159524,1.6410614994129762
4149,-3.6723098132914367,-3.5933490165618935,0,163,152.237,1.51021040381436,1.5891712005439032
625,-2.72115748606034,-3.2833770949150898,0,163,133.191,2.4033173935607888,1.8410977847060388
680,-2.8124945665859755,-2.9504780556935812,0,163,112.216,2.2375602173957154,2.0995767282881097
